name,RA,DEC,Period,T1,incl,inclerror,q,qerror,t2t1,t2t1error,f,ferror,l3,l3error,r1,r2,L2/L1,R2
TIC 34274139,62.09214913,-8.074625954,0.420026031,6339.897461,49.69123926,0.155705955,0.59528075,0.026778701,0.948704905,0.00644281,0.08716148,0.00248564,0,0,0.432928296,0.342159021,0.524204389,0.998581106
TIC 55756813,74.949033,-65.138119,0.343085241,5896.75,59.09885494,0.962993086,7.018453877,1.188396092,0.944239352,0.006780592,0.458208039,0.096184072,0,0,0.247406838,0.56831015,4.416486665,0.997562242
TIC 441810703,267.1008482,77.05329006,0.336753861,5708.462402,48.07042799,0.310394636,1.995205001,0.230094538,0.898332726,0.011476904,0.111040005,0.005156661,0,0,0.329254359,0.449644617,1.248755921,0.995977605
TIC 262837838,24.12281957,1.839026784,0.267086463,4975.75,65.54677091,0.080803311,3.401599479,0.061762956,0.895518473,0.000834799,0.079200872,0.002436367,0,0,0.283508341,0.493886101,1.824384279,0.992895086
TIC 183586018,12.53221251,-41.50813069,0.335506228,5775.382324,62.66482464,0.114421665,6.043808779,0.056960707,0.872597684,0.001308829,0.37225893,0.007091503,0,0,0.254846013,0.554008891,2.875668185,0.99328204
TIC 233544995,281.4010315,62.76253696,0.36194938,6248.333496,58.28327241,0.381407846,5.386198831,0.433435097,0.944903528,0.003648178,0.248906998,0.033776608,0,0,0.257611127,0.540046754,3.672979206,0.985291196
TIC 382425148,350.0694572,-44.06520965,0.36522037,5929,61.44216491,0.180101982,4.199147528,0.118223957,0.886073369,0.002005422,0.150291795,0.002313978,0,0,0.271366299,0.51538633,2.333463375,0.99728531
TIC 198389193,258.1937792,54.15064227,0.534679205,7614,67.14659317,0.512390895,0.209239037,0.019978845,1.016019362,0.003035896,0.198951622,0.024637059,0,0,0.528292804,0.264111941,0.258492397,0.997922268
TIC 141975903,95.7264789,-75.03373345,0.257826286,5195.140136,65.70582069,0.041984434,2.732541332,0.009319912,0.911876141,0.00092939,0.030969034,0.00058332,0,0,0.297645386,0.471953703,1.696898028,0.987790776
TIC 101630269,150.6600282,-35.55494114,0.355717561,5854.333496,56.37139564,0.298900412,2.743006243,0.28899343,0.947093836,0.004346308,0.13876071,0.018465478,0,0,0.304532002,0.478837131,2.046949903,0.965833927
TIC 260162199,92.804121,-55.953235,0.268128375,4791.497558,68.06962373,0.430648622,0.505176329,0.071882121,0.942663774,0.001795571,0.06121654,0.006800018,0,0,0.445387197,0.326124156,0.406874875,0.983003008
TIC 248399337,76.75879933,-0.792399856,0.432225353,6275,51.72241613,0.107902429,0.868853032,0.003310499,0.819392789,0.001477853,0.188668136,0.004299476,0,0,0.409624484,0.385055341,0.433122918,0.990610591
TIC 158719398,165.4592262,-40.77026615,0.417814903,6489.666504,85.03430919,2.448446218,0.232893423,0.001493082,0.896030714,0.002199515,0.200272134,0.015838592,0,0,0.519640091,0.272405634,0.189719737,0.996612182
TIC 23221002,47.46976563,-6.892641741,0.445008333,5647,77.18715524,0.170092518,2.780027278,0.049671651,0.954525278,0.000806376,0.106226094,0.005491028,0,0,0.301259444,0.478002844,2.123731834,0.998360869
TIC 23230635,274.7495041,34.73221931,0.607216635,7354.466796,59.96012881,0.160193362,5.058334387,0.078914308,0.920397908,0.001888219,0.643270104,0.018839646,0,0,0.283336496,0.55306647,3.089523831,0.994586946
TIC 167338355,98.34559,-70.124808,0.288410133,5058.950195,95.07283713,1.61163293,2.211857447,0.023959961,0.93797335,0.001424799,0.082251512,0.013631769,0,0,0.31840415,0.456598248,1.559265405,0.993755398
TIC 70870736,152.3179032,-34.02063557,0.396743703,5844.25,50.18580114,0.111135338,0.5876926,0.030370419,0.991875967,0.003542973,0.066100278,0.004984887,0,0,0.432425571,0.339348801,0.598970296,0.996313143
TIC 261259291,90.081181,-80.598106,0.462056604,5850,50.77532493,0.152689256,0.43273597,0.015144798,0.999803665,0.003652452,0.151741707,0.002878147,0,0,0.465074525,0.31977853,0.471136805,0.994715727
TIC 318868129,41.53866499,0.285596611,0.375252801,5299.222656,63.30264838,0.160696611,4.160618772,0.113568639,0.881279114,0.001637635,0.190569707,0.002536879,0,0,0.274316968,0.516588134,2.089612499,0.996405871
TIC 422523985,351.9516178,4.856648797,0.261279856,5850,60.31636225,0.937191865,1.552003864,0.08061277,0.857998108,0.006948587,0.914817179,0.051184728,0.561633729,0.028174762,0.430423615,0.502522996,0.781987793,0.982782515
TIC 358790031,161.2782167,16.33768899,0.408440025,6417,58.61635607,0.080211838,4.576268638,0.054136298,0.925177331,0.000919435,0.297528545,0.001327187,0,0,0.272719291,0.529386742,2.954979079,0.989257032
TIC 302625238,28.34764766,70.0426225,0.440362296,6533.179687,58.26221056,0.647614302,0.270799783,0.012755056,1.014574934,0.005731248,0.829411161,0.079789555,0.407152929,0.03119703,0.542685984,0.324867123,0.361077962,0.999670758
TIC 175458617,350.8123155,-37.5445201,0.336190678,5850,83.72552635,3.939324999,0.296184859,0.045851049,0.899838854,0.007753734,0.251298307,0.051372162,0,0,0.502720521,0.294676153,0.231499847,0.964233539
TIC 101720220,260.0997315,41.2535481,0.315275366,5445.850097,63.08274281,0.108238504,4.157203834,0.066180285,0.885279516,0.001231927,0.159804773,0.000813148,0,0,0.272665294,0.515014767,2.187140844,0.980995823
TIC 313611753,261.1268325,29.1139352,0.395536644,5783,60.07653476,0.107398858,3.996858495,0.012937345,0.848004367,0.001464427,0.296733235,0.007986055,0,0,0.283553472,0.518673966,1.799299275,0.992096972
TIC 264053843,307.383895,83.2049192,0.429615967,5216.927734,52.79598096,0.353766872,0.994668148,0.034111846,0.839633413,0.005870542,0.167032798,0.011394449,0,0,0.396440552,0.395505329,0.453781494,0.988838039
TIC 55007847,161.0916165,-7.185817761,0.611364318,7596,76.10293338,0.347943828,0.081049964,0.000876357,0.988395429,0.002284885,0.492200188,0.031085233,0,0,0.608546883,0.208686762,0.111208603,0.998070027
TIC 250957384,337.7982411,-7.082636332,0.339564346,6080,64.9646304,0.569600083,0.176205332,0.007964786,1.019693434,0.001931576,0.731971246,0.045355955,0.411615933,0.016300842,0.564801437,0.278153977,0.249387263,0.99887826
TIC 77091972,34.20467212,-41.75250573,0.371645738,6600.089843,87.1153648,0.326556216,0.462005953,0.004132179,0.923039482,0.001442158,0.956328247,0.012954913,0.549637542,0.00417801,0.522422598,0.395278135,0.429771895,0.99637446
TIC 156072994,237.1459513,43.47915336,0.362642448,5916.73291,49.04261416,0.562087974,0.576813213,0.06269556,0.939476226,0.009102023,0.171109312,0.020623589,0,0,0.442163834,0.346251345,0.490583745,0.978599676
TIC 32200310,332.4455443,-27.06708848,0.36033903,5824.25,80.3358894,0.981985876,0.556979313,0.044781633,0.957654512,0.002511768,0.153541373,0.006644737,0,0,0.443760242,0.341733215,0.507510491,0.994949933
TIC 141770299,91.85841183,-76.9269087,0.400201016,5964,56.5784844,0.150652215,4.739386808,0.170464638,0.916465227,0.001307816,0.322804232,0.012487294,0,0,0.271301249,0.533306242,2.879926523,0.978893261
TIC 393871721,261.1732081,13.89944654,0.457737372,5884.610351,72.77558245,0.307182035,0.532976148,0.029896941,0.927032625,0.001488566,0.094882213,0.011074697,0,0,0.443137068,0.333260627,0.431331062,0.99461352
TIC 193635719,266.9327987,46.5420565,0.486881918,7227.5,82.12563208,0.361772148,0.225635396,0.00133638,0.930461144,0.001843595,0.208423765,0.014872969,0,0,0.522608668,0.270398017,0.214658233,0.998035066
TIC 310169616,239.2721757,50.09108824,0.41143766,5783,85.80891996,1.860079196,0.413099005,0.002197227,1.032877806,0.001892622,0.046970176,0.008205411,0,0,0.462208435,0.308458287,0.498835668,0.999391877
TIC 198410119,258.9665448,53.99099552,0.293844861,5596.593261,58.94934824,1.007749536,1.310380977,0.145605973,0.898110925,0.005086756,0.52623544,0.051514358,0.486685241,0.029049757,0.405760236,0.452180184,0.825856492,0.995035497
TIC 322512913,43.27288672,-20.52748576,0.458499707,6905,72.28891086,0.436596655,0.138944016,0.003234102,0.912998102,0.00323247,0.209467164,0.008844107,0,0,0.561225002,0.234809654,0.131179426,0.997355833
TIC 453784977,199.205707,-45.816978,0.409598937,6453,96.79274782,3.572770669,0.233221375,0.002003489,0.873079685,0.005530215,0.237978444,0.02409212,0,0,0.52135201,0.274598851,0.17430041,0.99185108
TIC 296484514,238.0913191,-39.15920152,0.388879003,5160.709961,53.74107801,0.103881502,0.368975697,0.010559613,0.979954581,0.001606598,0.023720012,0.002683846,0,0,0.470787734,0.297814482,,0.997271417
TIC 67686556,63.03687267,-10.46944272,0.321369166,5517.25,83.51473172,3.107966513,0.525243383,0.044753119,0.989458527,0.005408844,0.183547635,0.028928277,0,0,0.450977723,0.338965249,0.539314369,0.992351912
TIC 318185328,162.1417983,-3.624495316,0.368339085,5168.743164,71.64322518,0.052756828,2.804115118,0.016184616,0.925733061,0.000674766,0.048497093,0.000716652,0,0,0.296750475,0.475288829,1.849582693,0.989935522
TIC 163581410,174.2452874,-42.13987927,0.362907505,5370.75,52.93518422,0.106489533,4.562459709,0.011891239,0.804489609,0.001665991,0.367950871,0.007321253,0,0,0.276803632,0.532504271,1.438865786,0.991765997
TIC 232984544,241.855055,66.72993529,0.213183622,4914.120117,69.61192898,0.965728634,3.450460651,0.717259714,0.893501475,0.007547485,0.245035999,0.064972193,0,0,0.292494498,0.504135658,1.774477136,0.976526671
TIC 141179506,180.3881121,43.04164914,0.378881925,6506,47.80886149,0.203975752,3.219365223,0.110949,0.870596863,0.00304794,0.297581792,0.008748701,0,0,0.301598752,0.501538201,1.763247807,0.995823949
TIC 198410462,259.2014902,54.77073818,0.353848047,6434.319824,55.53684766,0.324415311,5.311696286,0.438232456,0.934465876,0.003322475,0.27761712,0.030801919,0,0,0.26009477,0.540177338,3.490603528,0.971953608
TIC 13068361,348.1409043,-24.2669599,0.307451618,5341.475097,74.30718944,0.688185587,3.153088269,0.199963083,0.864234191,0.002702939,0.912136437,0.028787487,0.560637524,0.012702494,0.348017734,0.538778644,1.336419844,0.977751788
TIC 136656542,305.7782292,30.82575912,0.652764103,7305.299804,68.56393623,0.366548177,0.4541096,0.037847856,0.932308016,0.002400211,0.324331554,0.020348536,0,0,0.473159928,0.336932302,0.408501497,0.991815212
TIC 231810776,85.674113,-53.276005,0.232785597,4375.75,95.61683848,1.061776982,1.009011896,0.009650326,0.947574336,0.00135835,0.361825763,0.001262135,0,0,0.415087731,0.416641854,0.777652061,0.9522409
TIC 13135572,76.73736225,-29.60247048,0.398150263,5571.333496,77.71194161,0.801806664,0.861754867,0.132723858,0.969060427,0.002603754,0.060267526,0.004107803,0,0,0.398458143,0.372300453,0.778264015,0.997341927
TIC 70761941,0.788318403,-34.93852778,0.265462651,4941,68.59896585,0.107734693,5.219751338,0.036077497,0.862812915,0.001180733,0.297151619,0.00351565,0,0,0.262416391,0.539659527,2.139919209,0.982446863
TIC 278137593,107.6219172,-81.77375264,0.590325389,7204.25,53.24191157,0.155403293,3.642552502,0.134355627,0.880296858,0.001795523,0.560830106,0.021095603,0,0,0.307726348,0.526010594,2.029917287,0.99039085
TIC 329510125,273.3404703,22.51899912,0.275916234,5137.5,74.60533979,0.145534971,0.138704874,0.001513483,1.004034814,0.001225464,0.157619723,0.002455599,0.233229731,0.00480497,0.55954591,0.232501517,0.175133836,0.974463779
TIC 111874795,208.3200298,-35.85302946,0.561163368,6654.5,55.75202125,0.23700723,0.359080402,0.018417776,1.016764066,0.002821432,0.368564993,0.021949636,0.174788625,0.013374543,0.494492157,0.318998887,0.431778624,0.996692566
TIC 450637853,169.086554,-54.453846,0.496674874,7039.666504,83.50667996,4.406343025,4.617647069,0.439940567,0.827929851,0.006496981,0.475627548,0.023533373,0.341922146,0.024180661,0.281778944,0.538599285,2.04503135,0.996849292
TIC 284603152,10.3668786,64.35754065,0.451704362,5320,57.89353653,1.283752692,0.43070814,0.162435551,0.953203378,0.010168276,0.058690757,0.006811786,0,0,0.459282474,0.312694043,0.382597138,0.984455817
TIC 426872743,236.5603388,-69.73941579,0.289773184,5374.5,50.03767059,0.53801961,4.356718275,0.482274271,0.82073953,0.007906788,0.262429637,0.02029423,0,0,0.274692906,0.523816695,1.548182191,0.986467317
TIC 447236438,250.7814615,-61.09501215,0.60699312,7123,55.2696986,0.563227461,4.697356176,0.572278319,0.90955956,0.004632641,0.549495719,0.06722838,0,0,0.284479445,0.543424726,2.813439302,0.997813769
TIC 159102550,289.5727014,42.04649943,0.488466168,6974.5,83.13010469,3.938402399,0.277450638,0.004844734,0.936363434,0.002165231,0.198052407,0.019873543,0.124214087,0.008974231,0.505152711,0.286096193,0.260656541,0.998560449
TIC 213067604,75.51552592,-2.802081425,0.321990073,5601,83.46697971,0.115698708,2.158757337,0.012493164,0.947555989,0.000782305,0.061161814,0.001126855,0,0,0.318881404,0.453028537,1.652345411,0.998670605
TIC 129810365,54.25597553,-41.52766089,0.292361486,5850,54.23374437,0.086383854,6.595925795,0.060952775,0.843397642,0.000946811,0.389685697,0.001132394,0,0,0.249021309,0.561205216,2.695698423,0.989393754
TIC 229461186,295.1026299,60.92027458,0.402752558,6542,72.20098967,0.140624739,0.372702229,0.011572207,0.941763035,0.001916016,0.079001184,0.008915622,0,0,0.47326471,0.302313965,0.33576603,0.990283318
TIC 401925979,57.37776557,-4.520484689,0.479988246,6928,80.66321467,0.170749263,0.169359781,0.00065294,0.909923791,0.000893005,0.21389428,0.010170253,0,0,0.545873306,0.24911408,0.153561149,0.995433667
TIC 367235822,308.7821981,24.51460026,0.677722163,6974.5,56.34233687,0.333647374,2.365459287,0.327135018,0.960583126,0.004577316,0.228436149,0.032093932,0,0,0.323357911,0.47221424,1.89946033,0.99679325
TIC 237278994,299.6590918,72.23858107,0.342982096,6431,51.45734618,0.382939419,6.205533905,0.460220558,0.893456107,0.004125102,0.423182555,0.037134945,0,0,0.255227132,0.558009616,3.35406522,0.996456564
TIC 172274437,299.5124343,39.41096339,0.489369979,6299.5,49.6520192,1.188653587,0.253734251,0.05942718,1.019659383,0.016816191,0.368028999,0.085239577,0,0,0.521272987,0.28888995,0.322153106,0.992188877
TIC 59038877,57.36569519,12.91217922,0.305331228,5732.5,89.37494435,4.666509333,1.867794237,0.03063137,0.947867045,0.000938708,0.092774968,0.012536976,0,0,0.33348276,0.442588082,1.454918457,0.998620417
TIC 369218857,313.9923179,-36.44860452,0.327553395,5364,71.67975393,0.169950158,4.909997677,0.085805401,0.900037644,0.00121478,0.058184737,0.002338371,0,0,0.254871723,0.524286603,2.742305462,0.993135997
TIC 401667272,311.4545771,-81.67757771,0.512403152,5414.149902,48.97785311,0.444653145,0.500332022,0.053939084,0.99283124,0.007992225,0.165160925,0.030759407,0,0,0.453708712,0.333267924,0.523364524,0.993742668
TIC 230221493,245.5062695,20.4293891,0.41188325,5474,63.03073555,0.541977721,4.984108622,0.33523899,0.930437492,0.00385531,0.105251341,0.019042967,0,0,0.256173202,0.527589218,3.215407392,0.992204265
TIC 366664008,76.67812789,32.1486478,0.290472564,4792.060058,53.23870992,0.251409758,4.739164142,0.138582139,0.837781201,0.005936578,0.250234816,0.006510214,0,0,0.267450218,0.529952398,1.708116866,0.982312639
TIC 374828411,54.99604591,3.241692181,0.282780264,4964.317383,100.029727,1.784513668,1.779708336,0.02766049,0.952754698,0.000856731,0.059903155,0.009567952,0,0,0.335018526,0.435907715,1.367852365,0.969691569
TIC 272079818,296.1496787,47.65326184,0.442699944,6876.75,47.41839346,0.363363889,0.396090939,0.02579964,0.989821239,0.007930847,0.165588521,0.015448245,0,0,0.473487661,0.313282441,0.422262847,0.995101902
TIC 365062319,20.67996012,8.880423651,0.429790676,5594,49.72298193,0.090514088,4.871312332,0.068380665,0.818513903,0.002197345,0.395617904,0.008661443,0,0,0.27299114,0.538784039,1.727150643,0.996831809
TIC 114500611,11.8168185,-19.69547566,0.488597183,7168.666504,84.48339935,0.675144033,0.161841175,0.000801013,0.888791325,0.001377426,0.176419813,0.015454912,0,0,0.548013348,0.244103221,0.137347752,0.997331135
TIC 159950145,49.46396061,-36.25840522,0.395317129,6345.126465,80.37933561,0.091285182,1.712136569,0.019409485,0.971716618,0.001072063,0.094242221,0.004863494,0,0,0.341087887,0.435130543,1.48367899,0.994681694
TIC 417118871,198.9620104,43.88566615,0.2821277,5070,74.64749421,1.245867888,3.038179051,0.208954898,0.827531775,0.031105345,0.919468544,0.056192675,0.54606557,0.020998172,0.352714952,0.537223939,0.995950145,0.995699125
TIC 398985393,192.718452,-19.317329,0.439176801,5785.666504,47.12484337,0.154863805,2.656491274,0.052976567,0.857021053,0.004653795,0.152293556,0.007358511,0,0,0.308101989,0.476950996,1.33695125,0.995791004
TIC 181861434,190.117472,-14.98379989,0.382923177,6301,49.43753454,0.353626215,1.471245574,0.17131734,0.835598048,0.008625582,0.088845119,0.012567799,0,0,0.353859304,0.421535056,0.75566568,0.971647485
TIC 8989778,354.8173589,-9.151458993,0.612893354,8165.666503,75.22675938,0.240753727,0.185356793,0.001151272,0.952448564,0.001451576,0.335004966,0.012311327,0,0,0.543848601,0.261770759,0.20107382,0.992857213
TIC 105802318,156.716069,-36.714353,0.278174903,5346.25,52.25796421,0.338431719,6.471387145,0.308396943,0.849873808,0.004698547,0.342321327,0.008279851,0,0,0.248295376,0.557971293,2.541558546,0.991945845
TIC 66715008,199.4288173,-0.562393771,0.398365505,5877,77.83993457,0.74664641,0.364803692,0.101312603,1.022932237,0.001893987,0.02319078,0.005377039,0,0,0.471767792,0.296880121,,0.996398935
TIC 88118399,193.9858511,14.83978684,0.247843032,4964.009765,51.53597579,0.105671099,3.545505195,0.019432305,0.858504051,0.002085798,0.130260243,0.005609207,0,0,0.283342904,0.500164997,1.524646826,0.991195442
TIC 67808952,64.55568278,-6.259441709,0.327860311,5412.25,59.22443603,0.271274884,1.98843954,0.224233901,0.942660928,0.006288529,0.024280055,0.006311004,0,0,0.32295326,0.443167424,,0.952915804
TIC 263078276,17.80335913,-79.17727444,0.28408791,5075.799804,83.16913175,0.168425117,2.033786128,0.016166538,0.951646854,0.000672225,0.055380825,0.005968818,0,0,0.323417458,0.447362659,1.543711532,0.997738154
TIC 279637388,48.76491546,-64.48634586,0.361108049,5310.725097,49.64254922,0.352828864,5.213640248,0.343594525,0.859039579,0.005758258,0.33064777,0.026380397,0,0,0.264208247,0.541033281,2.21468806,0.988617292
TIC 389658055,321.0718883,-44.91758277,0.32828074,5159.869629,61.42918542,0.151128804,3.813101345,0.121610457,0.823147517,0.002337302,0.151520247,0.000430197,0,0,0.278895707,0.507399916,1.362268713,0.991083224
TIC 240175453,169.220108,14.07364151,0.329533277,5797,52.2243016,0.096934631,7.036435117,0.098088125,0.802156362,0.001084419,0.443833737,0.001872146,0,0,0.246575473,0.567963896,2.238468814,0.993948592
TIC 321977787,1.03800271,-52.87999675,0.263101259,5231.5,53.73668304,0.12637932,6.425318752,0.032976034,0.828208981,0.00191657,0.414375063,0.00989595,0,0,0.252141106,0.56022268,2.155809189,0.98917763
TIC 166969516,94.67382635,-66.36529095,0.434178412,5665.075195,60.42604547,0.668411099,2.338998825,0.209268319,0.95724187,0.002458529,0.322384827,0.042005309,0.273590532,0.02991746,0.331315038,0.4777733,1.796523031,0.965405094
TIC 262622753,348.5729078,2.625221531,0.555146525,7306.290039,69.97301782,0.382966325,0.198636563,0.009113411,0.974774251,0.002058426,0.357836609,0.020957036,0,0,0.539558205,0.268361008,0.226471991,0.980849819
TIC 199612934,249.4327672,55.79594687,0.601481872,7092,84.32579672,0.937980937,0.099830481,0.000693875,0.931653,0.002346544,0.265448124,0.009560654,0,0,0.587897258,0.21467361,0.106360338,0.995981973
TIC 201249189,0.449221245,-57.24206002,0.470578372,7324.990234,57.03428884,0.338741515,5.241990535,0.380021576,0.93375829,0.004652723,0.199825729,0.022771165,0,0,0.257206107,0.535794,3.573673456,0.995996258
TIC 229143092,26.52179061,-49.56826652,0.351190561,5622.75,47.09572561,0.238756278,5.707795522,0.323122705,0.822858805,0.002542202,0.398540783,0.020576291,0,0,0.260537157,0.55080761,2.045464861,0.995451961
TIC 281728275,11.67543757,-54.62492019,0.27342624,4762.647461,98.70602683,2.846523965,1.572151508,0.003099912,0.932919711,0.000773924,0.276930957,0.012750888,0,0,0.364118375,0.442742709,1.06894783,0.96944686
TIC 38707340,66.454466,-60.512348,0.563747721,7113,86.55207815,2.331681448,0.242125035,0.008643917,0.979564325,0.003836834,0.374326606,0.041663244,0.329543071,0.01618705,0.525195322,0.285349588,0.272960937,0.993274952
TIC 356198153,266.8831287,50.94251386,0.468181852,7764,61.15068641,1.159676287,0.101103511,0.014960476,1.04449696,0.009181507,0.471332274,0.104422663,0,0,0.592962433,0.222969252,0.154307521,0.994988141
TIC 31943118,54.29236439,-70.89783061,0.414372192,6347.216797,47.47837164,0.3670602,3.662526927,0.24944977,0.926453564,0.009110194,0.258493422,0.023240597,0,0,0.288423927,0.509693763,2.450616142,0.987081274
TIC 339859782,111.5498781,-56.92387201,0.408083792,5556,57.4600856,0.716494481,1.177226028,0.194775058,0.868791977,0.007460295,0.007667891,0.001057597,0,0,0.366252223,0.395008569,,0.994034777
TIC 164775666,27.22559773,-20.89294319,0.316835404,5768.444824,83.98075727,0.21950336,1.126496716,0.146749167,0.96644598,0.002710044,0.081191258,0.003328195,0,0,0.376883148,0.397805383,0.98669966,0.996199324
TIC 422327572,203.192295,-17.758987,0.409530414,5095.6333,74.8422093,0.538581254,0.83892729,0.00629436,0.945878693,0.000873337,0.681007542,0.028474179,0.666997017,0.006902821,0.462682187,0.432960987,0.684576128,0.99633649
TIC 159105713,289.7494387,43.54341715,0.575102626,7913.25,52.09100638,0.378639043,4.449644295,0.409060294,0.891957994,0.006498594,0.409756846,0.042102377,0,0,0.28118191,0.532630958,2.688987204,0.996956421
TIC 306773798,121.2248948,-66.81357432,0.480657699,5633.416504,55.33549401,0.350935878,0.440726696,0.06088198,0.976032861,0.005175536,0.121502131,0.02655181,0,0,0.461468027,0.319127966,0.437662487,0.968057859
TIC 631474881,24.73369298,-58.58019425,0.441231365,6871.833496,44.63744105,0.418257295,2.514608497,0.284912571,0.880721596,0.007700919,0.25916991,0.019752541,0,0,0.320254358,0.479272389,1.507409884,0.987666537
TIC 235067275,85.75724843,-46.43886209,0.3663532,5794.25,67.70744059,0.972670837,8.439159526,0.644103492,0.876281989,0.003946914,0.984422155,0.03535179,0.504489773,0.02398282,0.256858744,0.599325217,3.471690695,0.998848732
TIC 63597006,271.1367553,-42.22341038,0.700518061,6613.54248,88.25238874,0.744415035,0.216721257,0.00316666,0.977240474,0.001037277,0.313156106,0.015873435,0.266935489,0.007643801,0.530771009,0.27290928,0.241876151,0.9985984
TIC 142013583,96.202975,-72.010994,0.322140118,5601,47.11339709,0.531321169,1.369793018,0.302075531,0.906530752,0.028400495,0.046782501,0.013579804,0,0,0.356492672,0.411787557,0.913822989,0.98877229
TIC 279615979,106.343792,-59.726495,0.481391442,6929.666504,55.13430059,0.731984877,0.462764937,0.109311901,0.952661103,0.015990558,0.078398917,0.022972932,0,0,0.454296606,0.320065344,0.427249434,0.976942716
TIC 13345143,78.88018508,-28.75059084,0.672465616,5943.333496,67.97060554,0.136701253,1.320348436,0.137816502,0.96888243,0.000881346,0.063262029,0.00369564,0,0,0.361152086,0.409965304,1.156162783,0.993808486
TIC 123036121,113.5241639,-46.17590239,0.490470904,6445,60.86379116,0.373999557,0.206455878,0.01511272,0.950474824,0.003143682,0.043360298,0.008592604,0,0,0.522485815,0.255094274,,0.997123968
TIC 147610499,148.6192363,69.22285078,0.529209288,6691,72.25610722,1.26640993,0.342525535,0.068262704,0.943084643,0.003452174,0.100954367,0.012170291,0,0,0.481911935,0.296957448,0.31491979,0.997088475
TIC 259901124,41.40403465,-71.23595746,0.456046162,5850,59.6949014,1.641447607,0.118646233,0.030146169,1.09137133,0.038033874,0.892613026,0.183693918,0,0,0.596034242,0.252419816,0.229867905,0.976750361
TIC 316333039,188.2285041,54.79524842,0.824486179,7051.333496,71.75825619,0.156525354,0.115525038,0.000753139,0.992908208,0.001037777,0.645989995,0.022023189,0,0,0.589370429,0.239492862,0.156197422,0.998536458
TIC 59855698,110.3110454,-46.60548697,0.388507133,6006,76.61809713,1.005106476,2.760741784,0.0995427,0.974813431,0.001594866,0.16125916,0.023677106,0.421175861,0.018903259,0.30551382,0.480766849,2.281455654,0.998406002
TIC 265402860,134.2106668,2.506785281,0.275332937,5003.803222,71.66254845,0.067648345,3.724470322,0.019059261,0.874770047,0.000708183,0.092083809,0.001014683,0,0,0.277267114,0.502360242,1.767516899,0.990385191
TIC 142105466,98.628075,-72.052325,0.433458154,5627.296875,56.03582109,0.396385478,0.776749355,0.081234827,0.881623275,0.010077856,0.094816585,0.015348399,0,0,0.410511565,0.366190312,0.487346759,0.975951703
TIC 101582930,150.45348,-35.683372,0.613272066,6522,59.56280717,0.293640116,5.372032235,0.18597743,0.944594683,0.003373679,0.317664114,0.006242423,0,0,0.261232432,0.542775599,3.641905835,0.997527824
TIC 76304643,274.1220855,37.83774014,0.572688516,7639.666503,50.67724395,0.342066811,3.99616429,0.294147944,0.882635496,0.00410097,0.368831194,0.022488488,0,0,0.287777066,0.52238162,2.349501353,0.991181287
TIC 168005331,152.3240145,-26.63714695,0.71168057,6910,66.36081963,0.762914358,0.202405842,0.028369786,1.004967039,0.005915788,0.223793705,0.033915879,0,0,0.532084476,0.262877756,0.245420135,0.996771933
TIC 410392940,166.577361,-18.757759,0.362727244,5952,66.28298997,1.623406822,3.727268107,0.352156372,0.929244721,0.005928287,0.78341578,0.110296092,0.595306276,0.034513906,0.320610022,0.540507302,2.272934215,0.996607405
TIC 405630560,191.3938019,-13.20276669,0.259966075,5370,77.58900464,1.517561363,0.096510826,0.002358132,0.888635186,0.003037066,0.293884922,0.094018115,0,0,0.591153404,0.213468218,0.079154869,0.987034438
TIC 143058907,167.8772958,-8.261359046,0.60027114,7323,81.74941281,0.459816451,0.084382914,0.000741323,0.922826457,0.001964713,0.468736254,0.016468772,0,0,0.605240762,0.210582785,0.093429136,0.992566264
TIC 256562587,299.8191006,62.67994093,0.249312766,5071,59.40438549,0.857869104,4.607809195,0.535895509,0.887017732,0.010877624,0.123027239,0.02786071,0,0,0.262876589,0.521839773,2.299555562,0.969564887
TIC 231075361,67.717268,-66.831359,0.319890893,5373.5,43.47809344,0.358186476,2.023138177,0.383486011,0.876438173,0.007621937,0.08961861,0.010024479,0,0,0.326441572,0.449320923,1.094979848,0.994449936
TIC 358069227,38.50464793,-65.60952303,0.398643659,5436.32666,46.17672297,0.069540067,3.52915714,0.029343706,0.819678803,0.001497856,0.145870691,0.000421439,0,0,0.284642498,0.500607748,1.318676159,0.998792768
TIC 155998626,235.7510476,43.26536574,0.640771017,6515,73.13094884,0.379260742,0.145277705,0.004000585,0.983226095,0.001554551,0.487289303,0.013528373,0.258509716,0.014644737,0.568002836,0.250195483,0.179257617,0.999002355
TIC 320256658,295.0724912,-56.62971591,0.321222702,5412.666504,45.89515342,0.671837898,1.158049497,0.056577789,0.925197136,0.003752555,0.639963672,0.0515146,0.43148641,0.0176192,0.431392616,0.456324441,0.824504579,0.992367695
TIC 152288704,29.07858686,-40.67170479,0.382473505,6006,53.66548717,0.331427665,8.564583095,0.31452284,0.853129913,0.004420215,0.379567318,0.019494325,0,0,0.229566772,0.579964912,3.624430746,0.990936751
TIC 414829771,14.56613148,13.80312391,0.677423078,6256.349609,72.16335282,0.986682505,0.225859873,0.00762887,0.988818228,0.001455029,0.375647968,0.033842141,0.252650433,0.028872624,0.530582019,0.279681393,0.262815766,0.998860334
